user_id,similar,score,rank
25122,11809,0.73836,8
25122,71497,0.736535,9
25122,65805,0.717774,10
25197,4254,0.903707,1
25197,55491,0.90111,2
25197,16123,0.857893,3
25197,31375,0.857763,4
25197,28101,0.854798,5
25197,22453,0.839552,6
25197,8194,0.836804,7
25197,17653,0.832185,8
25197,34755,0.813819,9
25197,40260,0.813566,10
8699,57782,0.957435,1
8699,33764,0.927916,2
8699,36688,0.922949,3
8699,58174,0.895846,4
8699,49365,0.888587,5
8699,61592,0.84877,6
8699,59474,0.841327,7
8699,42908,0.835919,8
8699,15714,0.823892,9
8699,15178,0.821119,10
8701,57097,0.931657,1
8701,16103,0.922467,2
8701,2471,0.908876,3
8701,67907,0.884656,4
8701,44495,0.861612,5
8701,12046,0.853919,6
8701,61674,0.851571,7
8701,26704,0.848924,8
8701,66770,0.839691,9
8701,36280,0.824285,10
25244,69195,0.947905,1
25244,21655,0.893777,2
25244,50383,0.875651,3
25244,40737,0.873439,4
25244,25752,0.847185,5
25244,19909,0.840124,6
25244,16321,0.820767,7
25244,12554,0.818945,8
25244,51218,0.817777,9
25244,60716,0.814468,10
25248,22198,0.96306,1
25248,51198,0.930216,2
25248,24039,0.892442,3
25248,43700,0.890322,4
25248,12554,0.881835,5
25248,45070,0.867136,6
25248,38111,0.860205,7
25248,17835,0.858942,8
25248,53859,0.857346,9
25248,53059,0.854602,10
8726,68934,0.928215,1
8726,30879,0.919858,2
8726,58567,0.905684,3
8726,56354,0.902985,4
8726,67920,0.877421,5
8726,47677,0.869892,6
8726,46369,0.85096,7
8726,3369,0.849896,8
8726,65293,0.84352,9
8726,37580,0.827933,10
8740,1600,0.871531,1
8740,32294,0.84334,2
8740,1751,0.828336,3
8740,25007,0.825685,4
8740,37528,0.817289,5
8740,30286,0.795921,6
8740,43205,0.794415,7
8740,46656,0.789198,8
8740,27685,0.783379,9
8740,7711,0.782622,10
25286,70782,0.887341,1
25286,13376,0.881108,2
25286,14498,0.864589,3
25286,2706,0.852192,4
25286,60798,0.841826,5
25286,59527,0.838749,6
25286,66207,0.823528,7
25286,51466,0.817109,8
25286,14323,0.81234,9
25286,69002,0.812206,10
25359,71497,0.919418,1
25359,46586,0.910742,2
25359,35069,0.889642,3
25359,6323,0.886413,4
25359,21439,0.882579,5
25359,35461,0.864116,6
25359,62815,0.853366,7
25359,53849,0.846663,8
25359,58657,0.846459,9
25359,8194,0.840865,10
25388,36803,0.88545,1
25388,11032,0.874801,2
25388,51832,0.861843,3
25388,10025,0.828417,4
25388,69066,0.823428,5
25388,2477,0.814957,6
25388,71534,0.810646,7
25388,36450,0.810034,8
25388,59401,0.809904,9
25388,21237,0.808954,10
25408,61502,0.924206,1
25408,7252,0.901792,2
25408,33880,0.883527,3
25408,46655,0.880278,4
25408,38726,0.853499,5
25408,64423,0.842331,6
25408,18295,0.835117,7
25408,29948,0.827792,8
25408,52576,0.827344,9
25408,14648,0.824125,10
8787,64515,0.888692,1
8787,62323,0.883445,2
8787,9060,0.824058,3
8787,10639,0.822841,4
8787,11810,0.816131,5
8787,20391,0.813015,6
8787,39594,0.809413,7
8787,2904,0.793726,8
8787,58554,0.781248,9
8787,4827,0.781092,10
25411,28350,0.908232,1
25411,11338,0.907497,2
25411,71525,0.898026,3
25411,61985,0.895261,4
25411,24171,0.873746,5
25411,51284,0.854523,6
25411,48395,0.852075,7
25411,52592,0.850885,8
25411,18724,0.84362,9
25411,54142,0.843018,10
8824,28452,0.894441,1
8824,17260,0.883032,2
8824,5954,0.878086,3
8824,46804,0.872885,4
8824,62014,0.871499,5
8824,62280,0.865483,6
8824,40328,0.862751,7
8824,15264,0.861773,8
8824,45277,0.839929,9
8824,19741,0.836963,10
8858,39393,0.851437,1
8858,9593,0.814131,2
8858,7354,0.810136,3
8858,68883,0.803844,4
8858,63438,0.803257,5
8858,67303,0.799006,6
8858,71478,0.7924,7
8858,40457,0.778968,8
8858,48052,0.769545,9
8858,5002,0.74618,10
25412,10844,0.933132,1
25412,37025,0.914085,2
25412,63395,0.885906,3
25412,14246,0.881028,4
25412,30980,0.877507,5
25412,30836,0.862518,6
25412,59078,0.861227,7
25412,548,0.860308,8
25412,27620,0.859756,9
25412,45050,0.858565,10
8881,175,0.908465,1
8881,7181,0.905842,2
8881,41234,0.897536,3
8881,22035,0.882771,4
8881,35051,0.867996,5
8881,50543,0.861516,6
8881,56915,0.848947,7
8881,14709,0.846873,8
8881,33349,0.835391,9
8881,1225,0.820499,10
8892,63405,0.91352,1
8892,14070,0.889345,2
8892,51218,0.889006,3
8892,29435,0.882559,4
8892,54876,0.868542,5
8892,48117,0.86036,6
8892,42164,0.853805,7
8892,24592,0.843273,8
8892,24929,0.839619,9
8892,13694,0.828202,10
25570,26920,0.897315,1
25570,64411,0.889874,2
25570,7195,0.883019,3
25570,69875,0.879117,4
25570,38340,0.84184,5
25570,26738,0.832004,6
25570,56596,0.824688,7
25570,7711,0.824241,8
25570,52481,0.810647,9
25570,59355,0.80789,10
25649,59012,0.939866,1
25649,4856,0.939379,2
25649,67924,0.936776,3
25649,58470,0.911673,4
25649,48370,0.905839,5
25649,70743,0.890317,6
25649,1355,0.886916,7
25649,12428,0.879819,8
25649,63556,0.871807,9
25649,55403,0.853463,10
25679,35568,0.938383,1
25679,15926,0.935231,2
25679,11515,0.888967,3
25679,66893,0.868831,4
25679,48357,0.838883,5
25679,59182,0.822038,6
25679,69716,0.81578,7
25679,2891,0.803742,8
25679,27743,0.802536,9
25679,57928,0.798177,10
25686,54503,0.848223,1
25686,13454,0.834375,2
25686,19054,0.814566,3
25686,51168,0.811332,4
25686,2589,0.803384,5
25686,11090,0.802609,6
25686,622,0.8007,7
25686,59165,0.797005,8
25686,728,0.783487,9
25686,60670,0.76737,10
25712,12917,0.919489,1
25712,57082,0.910362,2
25712,66784,0.906741,3
25712,1915,0.876935,4
25712,32736,0.871642,5
25712,19306,0.865615,6
25712,28581,0.857607,7
25712,33866,0.854913,8
25712,59311,0.839438,9
25712,4087,0.837955,10
25723,13159,0.924286,1
25723,43718,0.879674,2
25723,11420,0.879367,3
25723,29680,0.871772,4
25723,6264,0.853994,5
25723,51373,0.817514,6
25723,3313,0.815096,7
25723,43189,0.808133,8
25723,13656,0.782008,9
25723,22798,0.777533,10
25730,48011,0.922584,1
25730,59092,0.841432,2
25730,60166,0.810534,3
25730,55645,0.808755,4
25730,43867,0.793572,5
25730,30864,0.791252,6
25730,57010,0.785799,7
25730,43281,0.781195,8
25730,24039,0.768209,9
25730,59708,0.754592,10
25752,40737,0.968722,1
25752,19909,0.927919,2
25752,40465,0.891817,3
25752,63631,0.881633,4
25752,69195,0.871853,5
25752,12921,0.854397,6
25752,25244,0.847185,7
25752,12064,0.842827,8
25752,60716,0.84112,9
25752,59050,0.817313,10
25801,13614,0.869641,1
25801,38662,0.866588,2
25801,39513,0.852118,3
25801,533,0.849998,4
25801,34157,0.847255,5
25801,32357,0.843647,6
25801,35899,0.834189,7
25801,14578,0.827758,8
25801,50464,0.824973,9
25801,50695,0.80075,10
25831,55124,0.911925,1
25831,38801,0.911742,2
25831,28122,0.898427,3
25831,25038,0.886089,4
25831,24231,0.862892,5
25831,67500,0.861784,6
25831,27297,0.859437,7
25831,13916,0.848007,8
25831,5182,0.84612,9
25831,4352,0.836301,10
25867,53610,0.923589,1
25867,29727,0.827975,2
25867,39904,0.814662,3
25867,70078,0.802189,4
25867,3017,0.792804,5
25867,55315,0.792702,6
25867,61875,0.762994,7
25867,47717,0.75168,8
25867,48357,0.745959,9
25867,18896,0.744488,10
25887,45478,0.948758,1
25887,33522,0.943799,2
25887,51284,0.927402,3
25887,19493,0.924483,4
25887,11824,0.901255,5
25887,62815,0.901122,6
25887,61985,0.898727,7
25887,29442,0.893237,8
25887,35002,0.87867,9
25887,48337,0.877501,10
25889,4335,0.885217,1
25889,53045,0.848521,2
25889,66532,0.836541,3
25889,10783,0.824267,4
25889,325,0.810162,5
25889,5593,0.786648,6
25889,70342,0.782448,7
25889,11114,0.771782,8
25889,69719,0.75033,9
25889,68637,0.745513,10
25907,62880,0.902689,1
25907,46695,0.883013,2
25907,14095,0.848403,3
25907,18206,0.839283,4
25907,62795,0.822553,5
25907,52591,0.802998,6
25907,68989,0.802702,7
25907,64500,0.801083,8
25907,32508,0.800856,9
25907,26987,0.798949,10
41464,30879,0.87857,1
41464,48038,0.862894,2
41464,58567,0.844694,3
41464,21052,0.835208,4
41464,27713,0.827689,5
41464,47302,0.815703,6
41464,894,0.815097,7
41464,3849,0.805057,8
41464,8624,0.803213,9
41464,69469,0.796691,10
41468,31949,0.896109,1
41468,21523,0.885496,2
41468,39608,0.881431,3
41468,54730,0.880998,4
41468,50160,0.858438,5
41468,20438,0.843784,6
41468,14531,0.831445,7
41468,60661,0.824651,8
41468,13890,0.801608,9
41468,45187,0.801443,10
41573,55762,0.901596,1
41573,48726,0.894397,2
41573,24515,0.888884,3
41573,10272,0.875888,4
41573,57977,0.851928,5
41573,20591,0.844325,6
41573,70760,0.842503,7
41573,11937,0.838557,8
41573,55992,0.829804,9
41573,4856,0.827559,10
41622,67199,0.938482,1
41622,69066,0.914463,2
41622,10084,0.914136,3
41622,25913,0.878876,4
41622,622,0.871194,5
41622,21237,0.840289,6
41622,3104,0.821484,7
41622,56281,0.820811,8
41622,16949,0.820321,9
41622,2477,0.819686,10
41688,59499,0.924665,1
41688,15716,0.889006,2
41688,66207,0.880552,3
41688,37419,0.876761,4
41688,51336,0.87153,5
41688,67920,0.869406,6
41688,28039,0.857734,7
41688,39746,0.85568,8
41688,66745,0.855253,9
41688,59527,0.846384,10
41726,36082,0.891785,1
41726,937,0.87237,2
41726,8168,0.868165,3
41726,34368,0.848572,4
41726,10479,0.834562,5
41726,60556,0.827608,6
41726,63086,0.824525,7
41726,33285,0.809809,8
41726,39981,0.80674,9
41726,3527,0.80654,10
41727,56200,0.906286,1
41727,56758,0.869447,2
41727,35665,0.86812,3
41727,63198,0.86169,4
41727,66134,0.859511,5
41727,36243,0.851872,6
41727,23988,0.83724,7
41727,48316,0.832902,8
41727,10563,0.829348,9
41727,52129,0.827606,10
41740,57973,0.94709,1
41740,7685,0.93806,2
41740,13701,0.886628,3
41740,13397,0.870309,4
41740,12866,0.868202,5
41740,68117,0.857974,6
41740,38765,0.854225,7
41740,55560,0.85323,8
41740,36803,0.847322,9
41740,55113,0.84315,10
41822,30613,0.948868,1
41822,9470,0.868314,2
41822,66893,0.858162,3
41822,59327,0.839184,4
41822,65881,0.817624,5
41822,51167,0.815885,6
41822,10739,0.792877,7
41822,5002,0.79105,8
41822,9415,0.786739,9
41822,12451,0.778475,10
41838,37195,0.960788,1
41838,18059,0.931243,2
41838,28105,0.914616,3
41838,31682,0.891413,4
41838,28665,0.880178,5
41838,57120,0.871871,6
41838,67068,0.865409,7
41838,20025,0.86044,8
41838,35899,0.856875,9
41838,55468,0.853269,10
60890,62252,0.949589,1
60890,15853,0.936583,2
60890,10132,0.888201,3
60890,1988,0.887899,4
60890,70760,0.885158,5
60890,38281,0.881378,6
60890,57274,0.876957,7
60890,60182,0.870878,8
60890,4002,0.867646,9
60890,59999,0.858789,10
60891,10931,0.912491,1
60891,20734,0.881916,2
60891,50695,0.874391,3
60891,38437,0.863231,4
60891,14531,0.857286,5
60891,44567,0.853839,6
60891,62348,0.853362,7
60891,49383,0.849361,8
60891,54650,0.844608,9
60891,33139,0.823883,10
41859,36553,0.890214,1
41859,22386,0.885323,2
41859,66778,0.857091,3
41859,59433,0.856873,4
41859,46979,0.837959,5
41859,40101,0.837211,6
41859,2904,0.835414,7
41859,43640,0.830652,8
41859,27363,0.813989,9
41859,70520,0.791264,10
41946,2204,0.896035,1
41946,41066,0.876828,2
41946,34881,0.866292,3
41946,71052,0.860934,4
41946,71497,0.860733,5
41946,49236,0.841787,6
41946,38889,0.833544,7
41946,10791,0.819797,8
41946,28642,0.818799,9
41946,44038,0.80391,10
42054,60051,0.934525,1
42054,67901,0.913153,2
42054,52305,0.894254,3
42054,64472,0.889691,4
42054,36527,0.869545,5
42054,16389,0.86622,6
42054,69043,0.852879,7
42054,68117,0.850972,8
42054,55491,0.848116,9
42054,53315,0.8464,10
60901,20028,0.898881,1
60901,12265,0.882725,2
60901,41394,0.882148,3
60901,62686,0.867471,4
60901,18367,0.82233,5
60901,60307,0.803139,6
60901,64621,0.802741,7
60901,31040,0.798889,8
60901,67189,0.777971,9
60901,28645,0.77668,10
42059,52827,0.925143,1
42059,26582,0.917554,2
42059,40456,0.895833,3
42059,12313,0.891717,4
42059,66778,0.884302,5
42059,2558,0.883029,6
42059,27072,0.875958,7
42059,40743,0.866425,8
42059,70100,0.850177,9
42059,22386,0.839788,10
42104,13086,0.906101,1
42104,10231,0.884606,2
42104,58019,0.855751,3
42104,45356,0.812788,4
42104,50970,0.794444,5
42104,71525,0.793797,6
42104,61379,0.789777,7
42104,31937,0.78784,8
42104,29658,0.777947,9
42104,22479,0.777881,10
60958,63991,0.939109,1
60958,36548,0.873752,2
60958,46840,0.845952,3
60958,54716,0.839979,4
60958,32521,0.832193,5
60958,34295,0.831517,6
60958,23910,0.804095,7
60958,16149,0.803496,8
60958,37857,0.801734,9
60958,60307,0.801283,10
60963,62012,0.917629,1
60963,68304,0.91078,2
60963,42773,0.889687,3
60963,52983,0.889015,4
60963,71420,0.888008,5
60963,62787,0.884709,6
60963,5831,0.871176,7
60963,11457,0.858274,8
60963,54087,0.855135,9
60963,71278,0.852892,10
60971,8423,0.864576,1
60971,54528,0.8271,2
60971,6946,0.799563,3
60971,11240,0.776846,4
60971,39897,0.765033,5
60971,25122,0.743014,6
60971,51033,0.733821,7
60971,38934,0.72809,8
60971,54217,0.723785,9
60971,5917,0.723774,10
42122,10521,0.92704,1
42122,57050,0.91512,2
42122,46672,0.913201,3
42122,62042,0.874181,4
42122,69068,0.866283,5
42122,1632,0.850422,6
42122,11424,0.84883,7
42122,16321,0.843228,8
42122,59078,0.834312,9
42122,37820,0.825017,10
61020,28798,0.948776,1
61020,39362,0.919916,2
61020,8282,0.877515,3
61020,54087,0.87348,4
61020,31813,0.868171,5
61020,38390,0.842739,6
61020,52592,0.84268,7
61020,31156,0.834181,8
61020,21691,0.828498,9
61020,43449,0.823383,10
42154,46985,0.90865,1
42154,41443,0.877665,2
42154,51603,0.859649,3
42154,49032,0.845733,4
42154,5706,0.819392,5
42154,1160,0.816009,6
42154,27313,0.812408,7
42154,53045,0.811889,8
42154,23360,0.811206,9
42154,29369,0.804668,10
61137,2315,0.924949,1
61137,48920,0.837902,2
61137,45356,0.818478,3
61137,17559,0.802227,4
61137,19193,0.795766,5
61137,18367,0.788194,6
61137,42582,0.788135,7
61137,62354,0.783801,8
61137,67068,0.768642,9
61137,3057,0.768273,10
61235,31813,0.849873,1
61235,17946,0.84255,2
61235,52882,0.839383,3
61235,11220,0.836423,4
61235,70299,0.833848,5
61235,39599,0.820082,6
61235,49879,0.813953,7
61235,6375,0.810262,8
61235,40827,0.806362,9
61235,20606,0.797835,10
61240,32412,0.941971,1
61240,67840,0.909363,2
61240,68986,0.9074,3
61240,35455,0.889903,4
61240,3313,0.882486,5
61240,37882,0.853959,6
61240,43004,0.852073,7
61240,36286,0.851327,8
61240,60303,0.843819,9
61240,70525,0.842511,10
61352,14653,0.895362,1
61352,15811,0.867812,2
61352,20298,0.855569,3
61352,59750,0.853154,4
61352,68424,0.845197,5
61352,8584,0.844007,6
61352,26316,0.832063,7
61352,6477,0.830242,8
61352,23473,0.825576,9
61352,69767,0.816433,10
61379,22479,0.959255,1
61379,40648,0.934931,2
61379,3301,0.90795,3
61379,7727,0.90741,4
61379,61805,0.89674,5
61379,17738,0.895578,6
61379,66553,0.870586,7
61379,44117,0.860481,8
61379,37934,0.858286,9
61379,71525,0.841816,10
42164,14918,0.926772,1
42164,51230,0.90828,2
42164,11424,0.887236,3
42164,48117,0.87878,4
42164,24592,0.87397,5
42164,27620,0.868469,6
42164,16610,0.868064,7
42164,8892,0.853805,8
42164,33202,0.847883,9
42164,63405,0.841221,10
61381,37037,0.91674,1
61381,16587,0.89795,2
61381,43353,0.893269,3
61381,5227,0.889962,4
61381,46116,0.866428,5
61381,16591,0.86224,6
61381,67594,0.847549,7
61381,34740,0.846974,8
61381,35141,0.833746,9
61381,52510,0.8258,10
61400,40703,0.935614,1
61400,48167,0.910257,2
61400,66533,0.909935,3
61400,27778,0.837203,4
61400,533,0.834677,5
61400,59092,0.819692,6
61400,27238,0.817958,7
61400,59529,0.81142,8
61400,40855,0.806231,9
61400,36937,0.802498,10
42201,10516,0.966379,1
42201,51021,0.891708,2
42201,18304,0.880862,3
42201,48776,0.867415,4
42201,8148,0.861159,5
42201,16419,0.855442,6
42201,51191,0.849553,7
42201,12949,0.846276,8
42201,23862,0.83969,9
42201,69576,0.830774,10
61436,42582,0.933194,1
61436,33943,0.921039,2
61436,29202,0.862452,3
61436,44117,0.862031,4
61436,22479,0.854437,5
61436,32299,0.839051,6
61436,17738,0.816828,7
61436,54113,0.809748,8
61436,45356,0.809736,9
61436,71483,0.802705,10
42237,55280,0.923242,1
42237,30840,0.922184,2
42237,2200,0.919078,3
42237,67666,0.873331,4
42237,66770,0.866048,5
42237,17205,0.84881,6
42237,68988,0.8468,7
42237,32919,0.831495,8
42237,58895,0.828649,9
42237,46116,0.821609,10
61502,25408,0.924206,1
61502,59999,0.906108,2
61502,7252,0.903463,3
61502,38726,0.899805,4
61502,19806,0.892378,5
61502,46655,0.888719,6
61502,63395,0.863375,7
61502,33880,0.862862,8
61502,14598,0.839351,9
61502,57274,0.838641,10
61544,50888,0.917751,1
61544,27112,0.905785,2
61544,32656,0.901867,3
61544,56620,0.88368,4
61544,8970,0.865494,5
61544,63973,0.853849,6
61544,56596,0.839614,7
61544,21522,0.837581,8
61544,5706,0.83707,9
61544,65308,0.837026,10
42337,31104,0.899786,1
42337,66650,0.862266,2
42337,24708,0.849298,3
42337,43113,0.83156,4
42337,26734,0.812817,5
42337,59433,0.804249,6
42337,24221,0.79297,7
42337,51954,0.788927,8
42337,68046,0.785872,9
42337,55590,0.780012,10
42356,66022,0.925633,1
42356,32369,0.869094,2
42356,24517,0.859078,3
42356,35272,0.854967,4
42356,43948,0.852775,5
42356,52364,0.80498,6
42356,47800,0.787739,7
42356,1652,0.765286,8
42356,43281,0.759001,9
42356,59148,0.754149,10
42411,57928,0.884036,1
42411,31813,0.878104,2
42411,62319,0.866081,3
42411,1122,0.856493,4
42411,50670,0.854207,5
42411,20606,0.853197,6
42411,68637,0.819256,7
42411,7740,0.818024,8
42411,69866,0.805194,9
42411,43108,0.798331,10
61592,71487,0.861135,1
61592,45881,0.854903,2
61592,1663,0.853648,3
61592,62637,0.852275,4
61592,8699,0.84877,5
61592,26765,0.84817,6
61592,58842,0.846509,7
61592,36688,0.83818,8
61592,30972,0.833642,9
61592,18896,0.815869,10
61674,51025,0.89581,1
61674,52379,0.89156,2
61674,58604,0.879051,3
61674,12046,0.85925,4
61674,8701,0.851571,5
61674,44495,0.850398,6
61674,24954,0.841315,7
61674,26734,0.83887,8
61674,57097,0.836592,9
61674,24026,0.822525,10
61700,67687,0.93521,1
61700,15168,0.902639,2
61700,19832,0.877577,3
61700,66406,0.876572,4
61700,35779,0.863065,5
61700,8604,0.849026,6
61700,31786,0.839274,7
61700,40282,0.834239,8
61700,1915,0.826397,9
61700,28581,0.82266,10
42437,46804,0.908682,1
42437,34958,0.904817,2
42437,43797,0.891559,3
42437,34796,0.887917,4
42437,14323,0.864711,5
42437,71307,0.857308,6
42437,13283,0.854425,7
42437,32412,0.850643,8
42437,55737,0.832573,9
42437,53667,0.826941,10
42445,26243,0.913851,1
42445,65881,0.875049,2
42445,11162,0.874077,3
42445,65301,0.871509,4
42445,66227,0.848732,5
42445,51673,0.842524,6
42445,51707,0.841177,7
42445,31170,0.834453,8
42445,8651,0.794853,9
42445,6785,0.794844,10
61805,13043,0.937419,1
61805,51033,0.909159,2
61805,7727,0.903908,3
61805,61379,0.89674,4
61805,22479,0.865448,5
61805,67756,0.863078,6
61805,37934,0.846888,7
61805,3301,0.846387,8
61805,52427,0.843331,9
61805,30225,0.838737,10
42490,52021,0.877761,1
42490,26765,0.877653,2
42490,40826,0.848626,3
42490,1118,0.819725,4
42490,4188,0.819585,5
42490,10125,0.809416,6
42490,25915,0.803976,7
42490,45881,0.803447,8
42490,8701,0.803129,9
42490,36280,0.802496,10
42551,17999,0.851292,1
42551,34197,0.837804,2
42551,23423,0.819439,3
42551,60891,0.817904,4
42551,19587,0.816911,5
42551,10931,0.814925,6
42551,1724,0.800338,7
42551,45656,0.799622,8
42551,71055,0.796055,9
42551,38437,0.791685,10
42552,13216,0.885119,1
42552,58842,0.825236,2
42552,7315,0.818449,3
42552,37899,0.808797,4
42552,10025,0.804553,5
42552,41103,0.80138,6
42552,27743,0.801266,7
42552,21237,0.798845,8
42552,52648,0.792144,9
42552,57512,0.791015,10
42582,61436,0.933194,1
42582,33943,0.874973,2
42582,32299,0.861051,3
42582,2108,0.842723,4
42582,46656,0.801336,5
42582,61137,0.788135,6
42582,26487,0.786437,7
42582,13914,0.783328,8
42582,44117,0.783198,9
42582,35373,0.779266,10
42664,10058,0.867703,1
42664,22371,0.78936,2
42664,52328,0.777769,3
42664,9060,0.777703,4
42664,7849,0.774203,5
42664,54980,0.767807,6
42664,35779,0.767583,7
42664,25723,0.762802,8
42664,31098,0.759701,9
42664,29401,0.75701,10
42688,61878,0.898854,1
42688,33994,0.898429,2
42688,48641,0.87917,3
42688,71149,0.878239,4
42688,13561,0.845783,5
42688,11744,0.841519,6
42688,13781,0.839692,7
42688,48919,0.826679,8
42688,4375,0.825637,9
42688,67841,0.819335,10
61836,5831,0.956218,1
61836,16677,0.883803,2
61836,21184,0.873424,3
61836,636,0.86812,4
61836,21244,0.850853,5
61836,783,0.847545,6
61836,62787,0.843215,7
61836,60564,0.842631,8
61836,6443,0.835932,9
61836,54087,0.831946,10
61869,57138,0.972958,1
61869,59012,0.893069,2
61869,21693,0.888869,3
61869,11411,0.866494,4
61869,70142,0.861053,5
61869,65713,0.859493,6
61869,58417,0.840194,7
61869,1392,0.828001,8
61869,70753,0.827173,9
61869,57977,0.826487,10
42773,55865,0.940028,1
42773,52983,0.916883,2
42773,71278,0.909362,3
42773,58019,0.907532,4
42773,54087,0.903435,5
42773,62787,0.896103,6
42773,60963,0.889687,7
42773,59219,0.889383,8
42773,30627,0.882679,9
42773,53315,0.879751,10
42789,32294,0.898295,1
42789,68899,0.876484,2
42789,12622,0.833966,3
42789,53241,0.829539,4
42789,27306,0.80649,5
42789,60296,0.804096,6
42789,55124,0.786499,7
42789,45257,0.78439,8
42789,40236,0.780398,9
42789,70485,0.766209,10
61875,54129,0.893448,1
61875,55840,0.884573,2
61875,36600,0.842754,3
61875,2732,0.833943,4
61875,29369,0.813654,5
61875,31221,0.799563,6
61875,54193,0.799274,7
61875,53610,0.796277,8
61875,71331,0.79007,9
61875,38435,0.788461,10
42888,40101,0.890631,1
42888,22386,0.888551,2
42888,4869,0.847402,3
42888,36659,0.837045,4
42888,70743,0.8287,5
42888,32663,0.815623,6
42888,26582,0.811628,7
42888,12313,0.808872,8
42888,46603,0.801745,9
42888,70642,0.797258,10
61878,42688,0.898854,1
61878,48641,0.89184,2
61878,33994,0.816381,3
61878,71287,0.800471,4
61878,55403,0.793459,5
61878,65500,0.783659,6
61878,37321,0.760552,7
61878,50607,0.754494,8
61878,20897,0.754474,9
61878,48919,0.751941,10
61879,59894,0.964777,1
61879,37217,0.920622,2
61879,70560,0.917383,3
61879,67325,0.904927,4
61879,19402,0.900712,5
61879,59499,0.895399,6
61879,48933,0.894164,7
61879,36004,0.875713,8
61879,2706,0.874754,9
61879,14498,0.874509,10
61910,26704,0.887713,1
61910,16004,0.875799,2
61910,34680,0.856015,3
61910,10272,0.853664,4
61910,69378,0.85258,5
61910,9277,0.844236,6
61910,67538,0.826438,7
61910,1355,0.81373,8
61910,33797,0.810597,9
61910,55193,0.801904,10
61915,38437,0.921693,1
61915,19806,0.894209,2
61915,45236,0.876809,3
61915,11162,0.87175,4
61915,34384,0.852781,5
61915,63395,0.834802,6
61915,8127,0.832236,7
61915,51441,0.824955,8
61915,1225,0.819115,9
61915,19546,0.814459,10
61968,18206,0.902596,1
61968,55414,0.818103,2
61968,36559,0.816799,3
61968,52707,0.807736,4
61968,7248,0.80609,5
61968,15811,0.79481,6
61968,32663,0.787244,7
61968,19562,0.785457,8
61968,56030,0.785095,9
61968,44297,0.777323,10
61985,27662,0.930576,1
61985,11824,0.92275,2
61985,23753,0.919589,3
61985,40284,0.910053,4
61985,11569,0.899002,5
61985,25887,0.898727,6
61985,25411,0.895261,7
61985,24171,0.89279,8
61985,21488,0.891528,9
61985,32508,0.88199,10
62012,54087,0.952791,1
62012,28350,0.924385,2
62012,30049,0.923069,3
62012,11338,0.919883,4
62012,60963,0.917629,5
62012,5831,0.907095,6
62012,53315,0.895057,7
62012,11457,0.886215,8
62012,16289,0.881127,9
62012,71278,0.880396,10
62014,45277,0.936935,1
62014,38722,0.895932,2
62014,6528,0.889429,3
62014,62280,0.881573,4
62014,18461,0.879245,5
62014,8824,0.871499,6
62014,49270,0.863084,7
62014,24653,0.858747,8
62014,62691,0.849651,9
62014,52834,0.841406,10
62042,14946,0.918034,1
62042,10521,0.902181,2
62042,36548,0.897945,3
62042,18797,0.876547,4
62042,42122,0.874181,5
62042,40457,0.859118,6
62042,70062,0.849564,7
62042,28299,0.839173,8
62042,8216,0.830419,9
62042,52678,0.817088,10
62055,20938,0.925193,1
62055,12621,0.890897,2
62055,55560,0.867852,3
62055,38801,0.863348,4
62055,13397,0.856308,5
62055,34687,0.850736,6
62055,19066,0.850323,7
62055,52076,0.836354,8
62055,4728,0.836266,9
62055,28122,0.83513,10
62091,19885,0.924126,1
62091,8905,0.895127,2
62091,43350,0.886269,3
62091,55193,0.885864,4
62091,43726,0.870634,5
62091,20263,0.863797,6
62091,51232,0.854473,7
62091,3541,0.845299,8
62091,18075,0.839091,9
62091,29501,0.824295,10
62133,57274,0.896764,1
62133,7252,0.878255,2
62133,38726,0.863643,3
62133,30950,0.855793,4
62133,59999,0.85363,5
62133,50695,0.801224,6
62133,60890,0.796695,7
62133,62252,0.79657,8
62133,36719,0.796356,9
62133,476,0.796267,10
62141,38390,0.954475,1
62141,55865,0.945659,2
62141,48395,0.933095,3
62141,32656,0.932646,4
62141,33784,0.891319,5
62141,52983,0.890643,6
62141,24231,0.882776,7
62141,30627,0.881394,8
62141,13916,0.88094,9
62141,8970,0.878579,10
8893,17924,0.872586,1
8893,11255,0.826774,2
8893,12760,0.824383,3
8893,13233,0.822739,4
8893,19933,0.814771,5
8893,6362,0.814048,6
8893,24954,0.794012,7
8893,59771,0.785143,8
8893,69291,0.775774,9
8893,39177,0.772827,10
8905,43350,0.935779,1
8905,55193,0.919308,2
8905,20263,0.899486,3
8905,62091,0.895127,4
8905,31786,0.887873,5
8905,18075,0.863448,6
8905,63578,0.856973,7
8905,40033,0.856313,8
8905,24793,0.849056,9
8905,19885,0.847695,10
8930,54152,0.906994,1
8930,38801,0.866718,2
8930,49996,0.866029,3
8930,580,0.865661,4
8930,37882,0.854186,5
8930,40863,0.846482,6
8930,48911,0.846177,7
8930,67500,0.844199,8
8930,21672,0.840594,9
8930,48506,0.838941,10
8970,41258,0.93086,1
8970,62141,0.878579,2
8970,32656,0.876494,3
8970,38390,0.873386,4
8970,61544,0.865494,5
8970,20081,0.847692,6
8970,63973,0.844858,7
8970,33784,0.835583,8
8970,60325,0.83191,9
8970,68393,0.827923,10
8996,54060,0.956753,1
8996,12356,0.931266,2
8996,39677,0.883068,3
8996,2517,0.863501,4
